Experiment	Sweeper	
Saved Date	28.05.2025 16:24:32	
User		
Date		
Start time	28.05.2025 16:07:32	
Sweep channel: Name	- None (Time) -	
Sweep channel: Start (V)	-Inf	
Sweep channel: Stop (V)	Inf	
Sweep channel: Points	20000	
Sweep channel: Max slew rate (V/s)	0E+0	
Sweep channel: Initial settling time (s)	20E+0	
Sweep channel: End settling time (s)	20E+0	
Sweep channel: Backward sweep	FALSE	
Sweep channel: Number of sweeps	1	
Sweep channel: Reset	FALSE	
Sweep Type	1D-Only SweepCh	
Acquire channels	Input 2 (V)	
Filter type	None	
Order		
Cutoff frq		
Comment01	b_P1_peak1_1741_3_top	

[DATA]
Points	Input 2 (V)
2.8610000E+3	-1.2550204E-1
2.8620000E+3	-1.2366326E-1
2.8630000E+3	-1.2371425E-1
2.8640000E+3	-1.2737897E-1
2.8650000E+3	-1.2371113E-1
2.8660000E+3	-1.3118754E-1
2.8670000E+3	-1.2884136E-1
2.8680000E+3	-1.3308220E-1
2.8690000E+3	-1.2120253E-1
2.8700000E+3	-1.2486850E-1
2.8710000E+3	-1.2243503E-1
2.8720000E+3	-1.2328119E-1
2.8730000E+3	-1.2245975E-1
2.8740000E+3	-1.2509146E-1
2.8750000E+3	-1.2329992E-1
2.8760000E+3	-1.1738192E-1
2.8770000E+3	-1.2429269E-1
2.8780000E+3	-1.1984450E-1
2.8790000E+3	-1.2409030E-1
2.8800000E+3	-1.2408022E-1
2.8810000E+3	-1.2493288E-1
2.8820000E+3	-1.2221486E-1
2.8830000E+3	-1.2102583E-1
2.8840000E+3	-1.1902618E-1
2.8850000E+3	-1.2021279E-1
2.8860000E+3	-1.2638274E-1
2.8870000E+3	-1.1503718E-1
2.8880000E+3	-1.2458616E-1
2.8890000E+3	-1.1439386E-1
2.8900000E+3	-1.2267298E-1
2.8910000E+3	-1.1956648E-1
2.8920000E+3	-1.2125929E-1
2.8930000E+3	-1.2182193E-1
2.8940000E+3	-1.3058248E-1
2.8950000E+3	-1.2905733E-1
2.8960000E+3	-1.2682475E-1
2.8970000E+3	-1.2836415E-1
2.8980000E+3	-1.2793541E-1
2.8990000E+3	-1.2839597E-1
2.9000000E+3	-1.2402567E-1
2.9010000E+3	-1.3140588E-1
2.9020000E+3	-1.3221793E-1
2.9030000E+3	-1.3159023E-1
2.9040000E+3	-1.2915829E-1
2.9050000E+3	-1.3047256E-1
2.9060000E+3	-1.2650837E-1
2.9070000E+3	-1.2771560E-1
2.9080000E+3	-1.2465073E-1
2.9090000E+3	-1.2061827E-1
2.9100000E+3	-1.2662506E-1
2.9110000E+3	-1.2210017E-1
2.9120000E+3	-1.2120681E-1
2.9130000E+3	-1.1815758E-1
2.9140000E+3	-1.2702794E-1
2.9150000E+3	-1.2143399E-1
2.9160000E+3	-1.2583868E-1
2.9170000E+3	-1.2294653E-1
2.9180000E+3	-1.2408735E-1
2.9190000E+3	-1.2265994E-1
2.9200000E+3	-1.2394273E-1
2.9210000E+3	-1.2935533E-1
2.9220000E+3	-1.3092428E-1
2.9230000E+3	-1.3080600E-1
2.9240000E+3	-1.2728715E-1
2.9250000E+3	-1.2897934E-1
2.9260000E+3	-1.2486914E-1
2.9270000E+3	-1.2758017E-1
2.9280000E+3	-1.2438308E-1
2.9290000E+3	-1.3170402E-1
2.9300000E+3	-1.3170955E-1
2.9310000E+3	-1.2704280E-1
2.9320000E+3	-1.3024177E-1
2.9330000E+3	-1.2360577E-1
2.9340000E+3	-1.2996112E-1
2.9350000E+3	-1.2339577E-1
2.9360000E+3	-1.2820341E-1
2.9370000E+3	-1.2252744E-1
2.9380000E+3	-1.3105401E-1
2.9390000E+3	-1.3052379E-1
2.9400000E+3	-1.2889545E-1
2.9410000E+3	-1.2304810E-1
2.9420000E+3	-1.2877119E-1
2.9430000E+3	-1.3044703E-1
2.9440000E+3	-1.2348566E-1
2.9450000E+3	-1.2915546E-1
2.9460000E+3	-1.2379110E-1
2.9470000E+3	-1.3096239E-1
2.9480000E+3	-1.2487381E-1
2.9490000E+3	-1.2732589E-1
2.9500000E+3	-1.2865835E-1
2.9510000E+3	-1.3120764E-1
2.9520000E+3	-1.2142530E-1
2.9530000E+3	-1.1972215E-1
2.9540000E+3	-1.2018891E-1
2.9550000E+3	-1.2174471E-1
2.9560000E+3	-1.2812597E-1
2.9570000E+3	-1.2350249E-1
2.9580000E+3	-1.2903135E-1
2.9590000E+3	-1.2354948E-1
2.9600000E+3	-1.2656859E-1
2.9610000E+3	-1.2408910E-1
2.9620000E+3	-1.2907121E-1
2.9630000E+3	-1.2645602E-1
2.9640000E+3	-1.3047096E-1
2.9650000E+3	-1.2791602E-1
2.9660000E+3	-1.2557355E-1
2.9670000E+3	-1.2935019E-1
2.9680000E+3	-1.2307268E-1
2.9690000E+3	-1.2756136E-1
2.9700000E+3	-1.2405936E-1
2.9710000E+3	-1.3083597E-1
2.9720000E+3	-1.2587868E-1
2.9730000E+3	-1.2809242E-1
2.9740000E+3	-1.2141459E-1
2.9750000E+3	-1.2486299E-1
2.9760000E+3	-1.2788340E-1
2.9770000E+3	-1.2735295E-1
2.9780000E+3	-1.2692580E-1
2.9790000E+3	-1.2126746E-1
2.9800000E+3	-1.2452651E-1
2.9810000E+3	-1.2500936E-1
2.9820000E+3	-1.2960914E-1
2.9830000E+3	-1.2383919E-1
2.9840000E+3	-1.2154862E-1
2.9850000E+3	-1.1809986E-1
2.9860000E+3	-1.2372410E-1
2.9870000E+3	-1.2273452E-1
2.9880000E+3	-1.2758741E-1
2.9890000E+3	-1.2544651E-1
2.9900000E+3	-1.2842306E-1
2.9910000E+3	-1.3628262E-1
2.9920000E+3	-1.3099046E-1
2.9930000E+3	-1.2680908E-1
2.9940000E+3	-1.2345206E-1
2.9950000E+3	-1.2183953E-1
2.9960000E+3	-1.2157545E-1
2.9970000E+3	-1.2603663E-1
2.9980000E+3	-1.2158939E-1
2.9990000E+3	-1.2779948E-1
3.0000000E+3	-1.2801854E-1
3.0010000E+3	-1.3038130E-1
3.0020000E+3	-1.2395480E-1
3.0030000E+3	-1.3034780E-1
3.0040000E+3	-1.3638441E-1
3.0050000E+3	-1.2498362E-1
3.0060000E+3	-1.3107269E-1
3.0070000E+3	-1.2247318E-1
3.0080000E+3	-1.3075590E-1
3.0090000E+3	-1.2798607E-1
3.0100000E+3	-1.3055743E-1
3.0110000E+3	-1.2121223E-1
3.0120000E+3	-1.2549607E-1
3.0130000E+3	-1.2978683E-1
3.0140000E+3	-1.2729339E-1
3.0150000E+3	-1.2721922E-1
3.0160000E+3	-1.2575251E-1
3.0170000E+3	-1.2603393E-1
3.0180000E+3	-1.2145527E-1
3.0190000E+3	-1.2671205E-1
3.0200000E+3	-1.2168591E-1
3.0210000E+3	-1.3074657E-1
3.0220000E+3	-1.2096398E-1
3.0230000E+3	-1.2344035E-1
3.0240000E+3	-1.2560953E-1
3.0250000E+3	-1.2708625E-1
3.0260000E+3	-1.2733495E-1
3.0270000E+3	-1.2220831E-1
3.0280000E+3	-1.3451639E-1
3.0290000E+3	-1.2708217E-1
3.0300000E+3	-1.2654723E-1
3.0310000E+3	-1.2117853E-1
3.0320000E+3	-1.2907089E-1
3.0330000E+3	-1.1943010E-1
3.0340000E+3	-1.2657799E-1
3.0350000E+3	-1.3228315E-1
3.0360000E+3	-1.3247068E-1
3.0370000E+3	-1.2678270E-1
3.0380000E+3	-1.2419009E-1
3.0390000E+3	-1.2167894E-1
3.0400000E+3	-1.2003107E-1
3.0410000E+3	-1.2289046E-1
3.0420000E+3	-1.2021057E-1
3.0430000E+3	-1.2689596E-1
3.0440000E+3	-1.2370558E-1
3.0450000E+3	-1.2819259E-1
3.0460000E+3	-1.2521207E-1
3.0470000E+3	-1.3340110E-1
3.0480000E+3	-1.3219203E-1
3.0490000E+3	-1.2676859E-1
3.0500000E+3	-1.2743330E-1
3.0510000E+3	-1.1859278E-1
3.0520000E+3	-1.2558903E-1
3.0530000E+3	-1.2299211E-1
3.0540000E+3	-1.2173397E-1
3.0550000E+3	-1.2442796E-1
3.0560000E+3	-1.2808503E-1
3.0570000E+3	-1.2195962E-1
3.0580000E+3	-1.2214014E-1
3.0590000E+3	-1.2232561E-1
3.0600000E+3	-1.2350637E-1
3.0610000E+3	-1.2883559E-1
3.0620000E+3	-1.2262861E-1
3.0630000E+3	-1.2632701E-1
3.0640000E+3	-1.2873165E-1
3.0650000E+3	-1.3559557E-1
3.0660000E+3	-1.2626822E-1
3.0670000E+3	-1.3387801E-1
3.0680000E+3	-1.3204613E-1
3.0690000E+3	-1.2318544E-1
3.0700000E+3	-1.2470238E-1
3.0710000E+3	-1.2922952E-1
3.0720000E+3	-1.2697318E-1
3.0730000E+3	-1.2314545E-1
3.0740000E+3	-1.2905562E-1
3.0750000E+3	-1.2435754E-1
3.0760000E+3	-1.2823765E-1
3.0770000E+3	-1.2322580E-1
3.0780000E+3	-1.3191561E-1
3.0790000E+3	-1.2023162E-1
3.0800000E+3	-1.2653776E-1
3.0810000E+3	-1.2497006E-1
3.0820000E+3	-1.2870538E-1
3.0830000E+3	-1.2847482E-1
3.0840000E+3	-1.2534961E-1
3.0850000E+3	-1.3266599E-1
3.0860000E+3	-1.2751757E-1
3.0870000E+3	-1.3125463E-1
3.0880000E+3	-1.2048020E-1
3.0890000E+3	-1.3122763E-1
3.0900000E+3	-1.2422125E-1
3.0910000E+3	-1.3376819E-1
3.0920000E+3	-1.3072164E-1
3.0930000E+3	-1.2509707E-1
3.0940000E+3	-1.2129372E-1
3.0950000E+3	-1.2570396E-1
3.0960000E+3	-1.2997863E-1
3.0970000E+3	-1.2786743E-1
3.0980000E+3	-1.3229018E-1
3.0990000E+3	-1.2226906E-1
3.1000000E+3	-1.2421508E-1
3.1010000E+3	-1.2089236E-1
3.1020000E+3	-1.2562430E-1
3.1030000E+3	-1.2438307E-1
3.1040000E+3	-1.2537242E-1
3.1050000E+3	-1.2283241E-1
3.1060000E+3	-1.2320128E-1
3.1070000E+3	-1.2324167E-1
3.1080000E+3	-1.1927721E-1
3.1090000E+3	-1.2032117E-1
3.1100000E+3	-1.1747357E-1
3.1110000E+3	-1.2799332E-1
3.1120000E+3	-1.2548442E-1
3.1130000E+3	-1.2706523E-1
3.1140000E+3	-1.1948840E-1
3.1150000E+3	-1.2345168E-1
3.1160000E+3	-1.1773457E-1
3.1170000E+3	-1.1622958E-1
3.1180000E+3	-1.2357623E-1
3.1190000E+3	-1.1877845E-1
3.1200000E+3	-1.3102521E-1
3.1210000E+3	-1.2441836E-1
3.1220000E+3	-1.2840803E-1
3.1230000E+3	-1.1903908E-1
3.1240000E+3	-1.2244534E-1
3.1250000E+3	-1.1456719E-1
3.1260000E+3	-1.1567942E-1
3.1270000E+3	-1.1832564E-1
3.1280000E+3	-1.2419845E-1
3.1290000E+3	-1.2059378E-1
3.1300000E+3	-1.2316364E-1
3.1310000E+3	-1.2547727E-1
3.1320000E+3	-1.2534647E-1
3.1330000E+3	-1.2626016E-1
3.1340000E+3	-1.2560079E-1
3.1350000E+3	-1.2797961E-1
3.1360000E+3	-1.3058414E-1
3.1370000E+3	-1.3328585E-1
3.1380000E+3	-1.1629007E-1
3.1390000E+3	-1.2285241E-1
3.1400000E+3	-1.2185013E-1
3.1410000E+3	-1.1848498E-1
3.1420000E+3	-1.2348760E-1
3.1430000E+3	-1.2174360E-1
3.1440000E+3	-1.2675790E-1
3.1450000E+3	-1.2243467E-1
3.1460000E+3	-1.2679484E-1
3.1470000E+3	-1.2090995E-1
3.1480000E+3	-1.2719429E-1
3.1490000E+3	-1.2363154E-1
3.1500000E+3	-1.2942606E-1
3.1510000E+3	-1.2646814E-1
3.1520000E+3	-1.2774256E-1
3.1530000E+3	-1.2414619E-1
3.1540000E+3	-1.2170482E-1
3.1550000E+3	-1.2690449E-1
3.1560000E+3	-1.2323485E-1
3.1570000E+3	-1.3237491E-1
3.1580000E+3	-1.2550645E-1
3.1590000E+3	-1.3247113E-1
3.1600000E+3	-1.2544145E-1
3.1610000E+3	-1.2855159E-1
3.1620000E+3	-1.2524042E-1
3.1630000E+3	-1.3036287E-1
3.1640000E+3	-1.2581781E-1
3.1650000E+3	-1.2554097E-1
3.1660000E+3	-1.2634920E-1
3.1670000E+3	-1.2117493E-1
3.1680000E+3	-1.2286216E-1
3.1690000E+3	-1.3131669E-1
3.1700000E+3	-1.3163313E-1
3.1710000E+3	-1.2625256E-1
3.1720000E+3	-1.2263333E-1
3.1730000E+3	-1.2136368E-1
3.1740000E+3	-1.2766957E-1
3.1750000E+3	-1.2585105E-1
3.1760000E+3	-1.3189779E-1
3.1770000E+3	-1.3508962E-1
3.1780000E+3	-1.2555401E-1
3.1790000E+3	-1.2812918E-1
3.1800000E+3	-1.2240101E-1
3.1810000E+3	-1.2491465E-1
3.1820000E+3	-1.2175477E-1
3.1830000E+3	-1.2836982E-1
3.1840000E+3	-1.3288015E-1
3.1850000E+3	-1.3061517E-1
3.1860000E+3	-1.2678294E-1
3.1870000E+3	-1.2936535E-1
3.1880000E+3	-1.3629386E-1
3.1890000E+3	-1.3573615E-1
3.1900000E+3	-1.4251383E-1
3.1910000E+3	-1.3384692E-1
3.1920000E+3	-1.3387868E-1
3.1930000E+3	-1.3146503E-1
3.1940000E+3	-1.3377142E-1
3.1950000E+3	-1.2964343E-1
3.1960000E+3	-1.3245562E-1
3.1970000E+3	-1.3244818E-1
3.1980000E+3	-1.2924181E-1
3.1990000E+3	-1.3206594E-1
3.2000000E+3	-1.2937945E-1
3.2010000E+3	-1.2885058E-1
3.2020000E+3	-1.2101575E-1
3.2030000E+3	-1.2761618E-1
3.2040000E+3	-1.3064508E-1
3.2050000E+3	-1.3323566E-1
3.2060000E+3	-1.2985574E-1
3.2070000E+3	-1.2496521E-1
3.2080000E+3	-1.2746350E-1
3.2090000E+3	-1.2861030E-1
3.2100000E+3	-1.2669015E-1
3.2110000E+3	-1.2547795E-1
3.2120000E+3	-1.2981601E-1
3.2130000E+3	-1.2750565E-1
3.2140000E+3	-1.2975876E-1
3.2150000E+3	-1.2834741E-1
3.2160000E+3	-1.3473469E-1
3.2170000E+3	-1.3150650E-1
3.2180000E+3	-1.2729548E-1
3.2190000E+3	-1.2241415E-1
3.2200000E+3	-1.3436364E-1
3.2210000E+3	-1.3097209E-1
3.2220000E+3	-1.3157795E-1
3.2230000E+3	-1.3764606E-1
3.2240000E+3	-1.3161971E-1
3.2250000E+3	-1.2963974E-1
3.2260000E+3	-1.2545955E-1
3.2270000E+3	-1.2997764E-1
3.2280000E+3	-1.2300870E-1
3.2290000E+3	-1.2671770E-1
3.2300000E+3	-1.1895175E-1
3.2310000E+3	-1.2186155E-1
3.2320000E+3	-1.2221716E-1
3.2330000E+3	-1.2257779E-1
3.2340000E+3	-1.3128865E-1
3.2350000E+3	-1.3469630E-1
3.2360000E+3	-1.3239568E-1
3.2370000E+3	-1.2896560E-1
3.2380000E+3	-1.3183726E-1
3.2390000E+3	-1.2385842E-1
3.2400000E+3	-1.2942006E-1
3.2410000E+3	-1.3164224E-1
3.2420000E+3	-1.2877692E-1
3.2430000E+3	-1.2091489E-1
3.2440000E+3	-1.2820643E-1
3.2450000E+3	-1.2808141E-1
3.2460000E+3	-1.2871879E-1
3.2470000E+3	-1.3529375E-1
3.2480000E+3	-1.2588692E-1
3.2490000E+3	-1.2841810E-1
3.2500000E+3	-1.2540931E-1
3.2510000E+3	-1.2569249E-1
3.2520000E+3	-1.2055242E-1
3.2530000E+3	-1.2548682E-1
3.2540000E+3	-1.2072648E-1
3.2550000E+3	-1.1470644E-1
3.2560000E+3	-1.1983081E-1
3.2570000E+3	-1.2124459E-1
3.2580000E+3	-1.2167744E-1
3.2590000E+3	-1.1768446E-1
3.2600000E+3	-1.2018429E-1
3.2610000E+3	-1.1169519E-1
3.2620000E+3	-1.1643700E-1
3.2630000E+3	-1.2009794E-1
3.2640000E+3	-1.2700400E-1
3.2650000E+3	-1.1790905E-1
3.2660000E+3	-1.2384411E-1
3.2670000E+3	-1.1744770E-1
3.2680000E+3	-1.2027611E-1
3.2690000E+3	-1.1732605E-1
3.2700000E+3	-1.1416049E-1
3.2710000E+3	-1.1636332E-1
3.2720000E+3	-1.1392739E-1
3.2730000E+3	-1.1742768E-1
3.2740000E+3	-1.1554529E-1
3.2750000E+3	-1.2241124E-1
3.2760000E+3	-1.1659558E-1
3.2770000E+3	-1.2088904E-1
3.2780000E+3	-1.1391439E-1
3.2790000E+3	-1.1434006E-1
3.2800000E+3	-1.0665639E-1
3.2810000E+3	-1.1235385E-1
3.2820000E+3	-1.1584715E-1
3.2830000E+3	-1.0793757E-1
3.2840000E+3	-1.2078205E-1
3.2850000E+3	-1.1485053E-1
3.2860000E+3	-1.1699560E-1
3.2870000E+3	-1.1868408E-1
3.2880000E+3	-1.2667882E-1
3.2890000E+3	-1.2068235E-1
3.2900000E+3	-1.2884027E-1
3.2910000E+3	-1.2578343E-1
3.2920000E+3	-1.2283450E-1
3.2930000E+3	-1.2243093E-1
3.2940000E+3	-1.2279432E-1
3.2950000E+3	-1.2038963E-1
3.2960000E+3	-1.1582939E-1
3.2970000E+3	-1.2156944E-1
3.2980000E+3	-1.1796489E-1
3.2990000E+3	-1.2065256E-1
3.3000000E+3	-1.1584161E-1
3.3010000E+3	-1.2049787E-1
3.3020000E+3	-1.1871316E-1
3.3030000E+3	-1.2166429E-1
3.3040000E+3	-1.2080278E-1
3.3050000E+3	-1.2394829E-1
3.3060000E+3	-1.2192692E-1
3.3070000E+3	-1.1389416E-1
3.3080000E+3	-1.1294150E-1
3.3090000E+3	-1.1415729E-1
3.3100000E+3	-1.2222490E-1
3.3110000E+3	-1.1360355E-1
3.3120000E+3	-1.1304699E-1
3.3130000E+3	-1.1044569E-1
3.3140000E+3	-1.1517143E-1
3.3150000E+3	-1.1415628E-1
3.3160000E+3	-1.1316272E-1
3.3170000E+3	-1.1906255E-1
3.3180000E+3	-1.1194796E-1
3.3190000E+3	-1.2110393E-1
3.3200000E+3	-1.1753198E-1
3.3210000E+3	-1.2167872E-1
3.3220000E+3	-1.1654877E-1
3.3230000E+3	-1.2227498E-1
3.3240000E+3	-1.2255654E-1
3.3250000E+3	-1.2738052E-1
3.3260000E+3	-1.1840358E-1
3.3270000E+3	-1.1872613E-1
3.3280000E+3	-1.2181743E-1
3.3290000E+3	-1.1830150E-1
3.3300000E+3	-1.2745000E-1
3.3310000E+3	-1.1706453E-1
3.3320000E+3	-1.1630946E-1
3.3330000E+3	-1.1646555E-1
3.3340000E+3	-1.2042031E-1
3.3350000E+3	-1.1266948E-1
3.3360000E+3	-1.1931998E-1
3.3370000E+3	-1.1706994E-1
3.3380000E+3	-1.1643855E-1
3.3390000E+3	-1.1802293E-1
3.3400000E+3	-1.1704476E-1
3.3410000E+3	-1.1989953E-1
3.3420000E+3	-1.1219565E-1
3.3430000E+3	-1.1528729E-1
3.3440000E+3	-1.1112227E-1
3.3450000E+3	-1.1481123E-1
3.3460000E+3	-1.1041186E-1
3.3470000E+3	-1.1659960E-1
3.3480000E+3	-1.1489984E-1
3.3490000E+3	-1.1620831E-1
3.3500000E+3	-1.1512571E-1
3.3510000E+3	-1.1360362E-1
3.3520000E+3	-1.1793456E-1
3.3530000E+3	-1.1638522E-1
3.3540000E+3	-1.1864908E-1
3.3550000E+3	-1.1791522E-1
3.3560000E+3	-1.1828243E-1
3.3570000E+3	-1.1378457E-1
3.3580000E+3	-1.1838458E-1
3.3590000E+3	-1.1195931E-1
3.3600000E+3	-1.1487430E-1
3.3610000E+3	-1.1340197E-1
3.3620000E+3	-1.1900433E-1
3.3630000E+3	-1.2858337E-1
3.3640000E+3	-1.2260585E-1
3.3650000E+3	-1.2278477E-1
3.3660000E+3	-1.1833379E-1
3.3670000E+3	-1.2288565E-1
3.3680000E+3	-1.1989181E-1
3.3690000E+3	-1.2589185E-1
3.3700000E+3	-1.2692583E-1
3.3710000E+3	-1.3003275E-1
3.3720000E+3	-1.1975501E-1
3.3730000E+3	-1.2034082E-1
3.3740000E+3	-1.1980107E-1
3.3750000E+3	-1.1800148E-1
3.3760000E+3	-1.1982853E-1
3.3770000E+3	-1.1670016E-1
3.3780000E+3	-1.1841690E-1
3.3790000E+3	-1.1600468E-1
3.3800000E+3	-1.1980013E-1
3.3810000E+3	-1.1505166E-1
3.3820000E+3	-1.2466533E-1
3.3830000E+3	-1.2132815E-1
3.3840000E+3	-1.2001285E-1
3.3850000E+3	-1.1405587E-1
3.3860000E+3	-1.0994455E-1
3.3870000E+3	-1.1267295E-1
3.3880000E+3	-1.0814349E-1
3.3890000E+3	-1.1716239E-1
3.3900000E+3	-1.1562012E-1
3.3910000E+3	-1.1504116E-1
3.3920000E+3	-1.1285345E-1
3.3930000E+3	-1.1405653E-1
3.3940000E+3	-1.0956796E-1
3.3950000E+3	-1.1333594E-1
3.3960000E+3	-1.1316742E-1
3.3970000E+3	-1.0914607E-1
3.3980000E+3	-1.0860290E-1
3.3990000E+3	-1.0522077E-1
3.4000000E+3	-1.0377939E-1
3.4010000E+3	-9.8194532E-2
3.4020000E+3	-1.1494014E-1
3.4030000E+3	-1.0934686E-1
3.4040000E+3	-1.1076278E-1
3.4050000E+3	-1.0118594E-1
3.4060000E+3	-1.0579420E-1
3.4070000E+3	-1.0765318E-1
3.4080000E+3	-1.0512298E-1
3.4090000E+3	-1.0499971E-1
3.4100000E+3	-1.1021582E-1
3.4110000E+3	-1.0984827E-1
3.4120000E+3	-1.1135391E-1
3.4130000E+3	-1.1372972E-1
3.4140000E+3	-1.0448833E-1
3.4150000E+3	-1.0726108E-1
3.4160000E+3	-1.0397281E-1
3.4170000E+3	-1.0757639E-1
3.4180000E+3	-1.0526641E-1
3.4190000E+3	-1.0818803E-1
3.4200000E+3	-1.0990613E-1
3.4210000E+3	-1.0705937E-1
3.4220000E+3	-1.1089121E-1
3.4230000E+3	-1.0939935E-1
3.4240000E+3	-1.1343767E-1
3.4250000E+3	-1.1249676E-1
3.4260000E+3	-1.1774211E-1
3.4270000E+3	-1.1352216E-1
3.4280000E+3	-1.1372712E-1
3.4290000E+3	-1.1198480E-1
3.4300000E+3	-1.1495966E-1
3.4310000E+3	-1.1189896E-1
3.4320000E+3	-1.1533246E-1
3.4330000E+3	-1.1376397E-1
3.4340000E+3	-1.1109181E-1
3.4350000E+3	-1.1951046E-1
3.4360000E+3	-1.0954258E-1
3.4370000E+3	-1.1537757E-1
3.4380000E+3	-1.1142439E-1
3.4390000E+3	-1.1923199E-1
3.4400000E+3	-1.1248585E-1
3.4410000E+3	-1.1672391E-1
3.4420000E+3	-1.1411525E-1
3.4430000E+3	-1.1775018E-1
3.4440000E+3	-1.1893399E-1
3.4450000E+3	-1.1787046E-1
3.4460000E+3	-1.2222347E-1
3.4470000E+3	-1.1473034E-1
3.4480000E+3	-1.1201160E-1
3.4490000E+3	-1.0913284E-1
3.4500000E+3	-1.1311261E-1
3.4510000E+3	-1.0846902E-1
3.4520000E+3	-1.1544099E-1
3.4530000E+3	-1.1120818E-1
3.4540000E+3	-1.1155059E-1
3.4550000E+3	-1.0894697E-1
3.4560000E+3	-1.1156629E-1
3.4570000E+3	-1.1350896E-1
3.4580000E+3	-1.1384543E-1
3.4590000E+3	-1.1704608E-1
3.4600000E+3	-1.1426297E-1
3.4610000E+3	-1.1298710E-1
3.4620000E+3	-1.1446674E-1
3.4630000E+3	-1.1578761E-1
3.4640000E+3	-1.1149022E-1
3.4650000E+3	-1.1502686E-1
3.4660000E+3	-1.1039516E-1
3.4670000E+3	-1.1560195E-1
3.4680000E+3	-1.1638647E-1
3.4690000E+3	-1.1069558E-1
3.4700000E+3	-1.1817164E-1
3.4710000E+3	-1.1496475E-1
3.4720000E+3	-1.1656925E-1
3.4730000E+3	-1.0792676E-1
3.4740000E+3	-1.1559594E-1
3.4750000E+3	-1.1247866E-1
3.4760000E+3	-1.1178232E-1
3.4770000E+3	-1.1455295E-1
3.4780000E+3	-1.1136510E-1
3.4790000E+3	-1.1135254E-1
3.4800000E+3	-1.1012327E-1
3.4810000E+3	-1.1578707E-1
3.4820000E+3	-1.0970663E-1
3.4830000E+3	-1.1436934E-1
3.4840000E+3	-1.0804582E-1
3.4850000E+3	-1.1366431E-1
3.4860000E+3	-1.1342776E-1
3.4870000E+3	-1.1568030E-1
3.4880000E+3	-1.1131760E-1
3.4890000E+3	-1.1519685E-1
3.4900000E+3	-1.1364678E-1
3.4910000E+3	-1.0925461E-1
3.4920000E+3	-1.0775637E-1
3.4930000E+3	-1.0520270E-1
3.4940000E+3	-1.0902379E-1
3.4950000E+3	-1.0339960E-1
3.4960000E+3	-1.1047580E-1
3.4970000E+3	-1.0592871E-1
3.4980000E+3	-1.1390182E-1
3.4990000E+3	-1.0687436E-1
3.5000000E+3	-1.1014027E-1
3.5010000E+3	-1.0629591E-1
3.5020000E+3	-1.1052733E-1
3.5030000E+3	-1.0991144E-1
3.5040000E+3	-1.0391843E-1
3.5050000E+3	-1.0836137E-1
3.5060000E+3	-1.0422296E-1
3.5070000E+3	-1.0560188E-1
3.5080000E+3	-1.0395315E-1
3.5090000E+3	-1.0997127E-1
3.5100000E+3	-1.0879602E-1
3.5110000E+3	-1.0659736E-1
3.5120000E+3	-1.0251235E-1
3.5130000E+3	-1.1218859E-1
3.5140000E+3	-1.0568642E-1
3.5150000E+3	-1.0298639E-1
3.5160000E+3	-1.0631048E-1
3.5170000E+3	-1.0459118E-1
3.5180000E+3	-1.0821435E-1
3.5190000E+3	-1.0349619E-1
3.5200000E+3	-1.0702489E-1
3.5210000E+3	-1.0437813E-1
3.5220000E+3	-1.1166891E-1
3.5230000E+3	-1.0693543E-1
3.5240000E+3	-1.0694723E-1
3.5250000E+3	-1.0169543E-1
3.5260000E+3	-1.0372245E-1
3.5270000E+3	-1.0753582E-1
3.5280000E+3	-1.0419213E-1
3.5290000E+3	-1.0474071E-1
3.5300000E+3	-1.0275355E-1
3.5310000E+3	-1.0870279E-1
3.5320000E+3	-1.0368098E-1
3.5330000E+3	-1.0769410E-1
3.5340000E+3	-1.0217168E-1
3.5350000E+3	-1.0522149E-1
3.5360000E+3	-9.8812357E-2
3.5370000E+3	-1.0352191E-1
3.5380000E+3	-1.0412416E-1
3.5390000E+3	-1.0114974E-1
3.5400000E+3	-1.0377069E-1
3.5410000E+3	-1.0000194E-1
3.5420000E+3	-1.0497729E-1
3.5430000E+3	-1.0195778E-1
3.5440000E+3	-1.0752563E-1
3.5450000E+3	-1.0713571E-1
3.5460000E+3	-1.1000671E-1
3.5470000E+3	-1.0581355E-1
3.5480000E+3	-1.0881750E-1
3.5490000E+3	-1.0775340E-1
3.5500000E+3	-1.1343464E-1
3.5510000E+3	-1.0821967E-1
3.5520000E+3	-1.0271110E-1
3.5530000E+3	-1.0758170E-1
3.5540000E+3	-1.0311015E-1
3.5550000E+3	-1.0479933E-1
3.5560000E+3	-1.0084939E-1
3.5570000E+3	-1.0673510E-1
3.5580000E+3	-1.0286564E-1
3.5590000E+3	-1.0678004E-1
3.5600000E+3	-1.0149450E-1
3.5610000E+3	-1.0157575E-1
3.5620000E+3	-1.0228062E-1
3.5630000E+3	-9.9293865E-2
3.5640000E+3	-1.0352421E-1
3.5650000E+3	-9.7469747E-2
3.5660000E+3	-1.0387774E-1
3.5670000E+3	-1.0184757E-1
3.5680000E+3	-1.0708511E-1
3.5690000E+3	-1.0708648E-1
3.5700000E+3	-1.0915007E-1
3.5710000E+3	-1.0749692E-1
3.5720000E+3	-1.1593972E-1
3.5730000E+3	-1.0846952E-1
3.5740000E+3	-1.0373913E-1
3.5750000E+3	-1.0638957E-1
3.5760000E+3	-1.0174488E-1
3.5770000E+3	-1.0982700E-1
3.5780000E+3	-1.0588384E-1
